cantico_id,club_id,equipo_mencionado_fuente,titulo_referencia,letra_original,contexto_cantico,referente_contextual,fuente_contexto,estado_contexto,fuente,url,fecha_consulta,fecha_publicacion,metodo_adquisicion,numero_palabras,estado_verificacion,posible_similar_a,revision_manual,observacion_revision
CAN0508,CLU019,Millonarios,La olla del barrio,"Saliendo campeón de la norte es lo que imagino
Que se quieran matar esos paisas y la guardería
Quiero verte jugar
Todos los domingos
Todas las canchas salir a ganar
A dónde juegues siempre voy a estar
Todos nuestros hijos se pondrán a llorar
Otra vez de primero van a ver a papá
Los Millos todos de la cabeza en la olla del barrio
De fiesta preparando los trapos para ver al campeón
Por fin va a decir la verdad el que habla en la radio
Que la banda mas grande de todas es la de Millonarios",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/la-olla-del-barrio/,2026-09-01,,Copiado de texto público mediante extracción reproducible,97,aceptado,,No,
CAN0509,CLU019,Millonarios,La vuelta vamos a dar,"Este es el año de Millos
No le falles a tu gente
Que es la que siempre te alienta
La que siempre está presente
La vuelta vamos a dar
Tienes que dejar la vida
Para que llore el Masturbio
Los Paisas y la Guardería",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/la-vuelta-vamos-a-dar/,2026-09-01,,Copiado de texto público mediante extracción reproducible,44,aceptado,,No,
CAN0510,CLU019,Millonarios,Llego la banda de la Blue Rain,"Llego la banda de la Blue Rain
La que te alienta de corazón
Siguen pasando los años
Seguimos estando a tu lado
¡VAMOS MILLONARIOS!
dale embajador
¡QUIERO SER CAMPEÓN!",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/llego-la-banda-de-la-blue-rain/,2026-09-01,,Copiado de texto público mediante extracción reproducible,29,aceptado,,No,
CAN0511,CLU019,Millonarios,Locos de la cabeza,"Que alegría que alegría
Ole ole ola
Vamos millos todavía que estas para ganar locos de la cabeza
Haciendo descontrol
Solo te pido millos que vos salgas campeón
El día que me muera quiero ver mi cajón
Pintado azul y blanco
Como mi corazón",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/locos-de-la-cabeza/,2026-09-01,,Copiado de texto público mediante extracción reproducible,44,aceptado,,No,
CAN0512,CLU019,Millonarios,Los vagos me enseñaron a quererte,"Los vagos me enseñaron a quererte
Alentarte siempre hasta la muerte
Los visitantes siempre los corremos
Yo tengo aguante porque yo te quiero
Soy del bando Millonario
Yo soy atorrante, yo te quiero",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/los-vagos-me-ensenaron-a-quererte/,2026-09-01,,Copiado de texto público mediante extracción reproducible,33,aceptado,,No,
CAN0513,CLU019,Millonarios,Millos es mi alegria,"Millos es mi alegria
Lo mas grande que hay en mi vida
Millonarios es mi pasion
Yo te llevo... Dentro de mi corazon campeon
Donde juegos siempre voy a estar
Hasta la muerte
Hoy tienes... Que ganar
Que el nemesio es un carnaval
Aqui esta... La mas fiel...
La gloriosa banda de blue rain",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/millos-es-mi-alegria/,2026-09-01,,Copiado de texto público mediante extracción reproducible,54,aceptado,,No,
CAN0514,CLU019,Millonarios,Millos es toda mi vida,"Alentando sin parar al más veces campeón
es la banda del aguante
Millonarios de mi corazón
Solo quiero que pongan más huevos
porque este año quiero ser campeon.
Millos es toda mi vida
te llevo en el corazón
por ti todo lo dejaria
yo daria la vida
para verte campeón",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/millos-es-toda-mi-vida/,2026-09-01,,Copiado de texto público mediante extracción reproducible,50,aceptado,,No,
CAN0515,CLU019,Millonarios,No me arrepiento de haber venido a alentar,"No me arrepiento de haber venido a alentar
De haber viajado mil horas
¡PARA VENIRTE A VER!
A millonarios le pido de corazón
Que levanten muchas copas y
¡DEN LA VUELTA OTRA VEZ!
Cuando vengo a alentarte
Me late el corazón
¡MILLOS ERES LOS MÁS GRANDE!",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/no-me-arrepiento-de-haber-venido-a-alentar/,2026-09-01,,Copiado de texto público mediante extracción reproducible,46,aceptado,,No,
CAN0516,CLU019,Millonarios,Por fin llego el domingo,"Por fin llego el domingo
Aqui venimos a lentar
Con bombos y trapos
El aguante aqui esta
A mi me importa un culo lo que digan los demas
A millonarios siempre... Lo voy a alentar
Daleee campeooon
Vamos millos pongan huevos no le falles a tu hinchada
Pa' dar la vueltaaaa...
Los comandos se lo piden suden esa camisetaaa...",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/por-fin-llego-el-domingo/,2026-09-01,,Copiado de texto público mediante extracción reproducible,59,aceptado,,No,
CAN0517,CLU019,Millonarios,Rojo te quiero contar,"Rojo te quiero contar
y te quiero recordar
que desde ese 17
ya no existes nunca mas
solo quieres alentar
cuando juegas la final
y al momento de perderla
son récord en evacuar
que vergüenza que me das
con lo del primer campeón
si el partido de tu vida
lo gano el embajador
la guardia
no se la va a sacar nunca mas
Henry Rojas con su zurda
mato al hincha cardenal
ay rojo
esto nunca lo vas a olvidar
Millonarios dio la vuelta
cuando estabas de local",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/rojo-te-quiero-contar/,2026-09-01,,Copiado de texto público mediante extracción reproducible,88,aceptado,,No,
CAN0518,CLU019,Millonarios,Sabes que quisiera ser otra vez campeón,"sabes que por ti me muero voy a todos lados
sabes que quisiera ser otra vez campeón
sabes que lo dejo todo por venir a verte
y si no estamos primero yo te aliento igual...
por favor traigas la copa no me hagas sufrir
sabes que siempre te aliento vamos a ganar
desde pequeño te sigo siempre estoy presente
por favor sal a la cancha quiero ser feliz...",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/sabes-que-quisiera-ser-otra-vez-campeon/,2026-09-01,,Copiado de texto público mediante extracción reproducible,68,aceptado,,No,
CAN0519,CLU019,Millonarios,Se me ha perdido el corazón,"Se me ha perdido el corazón
por alentarte embajador...
De la cabeza..
Ya no me importa si ganas
ya no me importa si perdes,
la banda te alienta..
De visitante o de local
a donde juegues vamos a estar
a donde vallas embajador
con bombo y banderas aliento yo oh oh oh...â™«
pero ya no puedo parar
y en el nemesio voy a estar
te voy a alentar...
Nosotros somos Bogotá
Nosotros somos la Blue Rain
Estamos de fiesta...
Dale millos vamo'a ganar
nunca te voy a abandonar
eres locura eres pasión
un sentimiento de corazóoon",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/se-me-ha-perdido-el-corazon/,2026-09-01,,Copiado de texto público mediante extracción reproducible,97,aceptado,,No,
CAN0520,CLU019,Millonarios,Señores yo soy de millos y tengo aguante,"Señores yo soy de millos y tengo aguante
yo sigo a Millonarios por todas partes
porque es un sentimiento que se lleva en el corazon
yo daria toda mi vida por ser campeon
Sale Campeón Sale Campeón.
Sale campeon , sale campeón, sale campeón",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/senores-yo-soy-de-millos-y-tengo-aguante/,2026-09-01,,Copiado de texto público mediante extracción reproducible,43,requiere revisión: similitud,CAN0521,Sí,"Similitud alta conservada: CAN0521 (secuencia=0.824, vocabulario=0.853, longitud=0.977)"
CAN0521,CLU019,Millonarios,Señores yo soy de millos y tengo aguante,"señores yo soy de millos y tengo aguante
yo sigo a millonarios a todas partes
porque este es un senimiento
que se lleva en el corazon
yo daria toda mi vida por ser campeon
dale campeon
dale campeon
dale campeon
dale campeon",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/senores-yo-soy-de-millos-y-tengo-aguante/,2026-09-01,,Copiado de texto público mediante extracción reproducible,42,requiere revisión: similitud,CAN0520,Sí,"Similitud alta conservada: CAN0520 (secuencia=0.824, vocabulario=0.853, longitud=0.977)"
CAN0522,CLU019,Millonarios,Sureño,"Sureño, sureño, sureño!
Sureño no lo pienses mas, largate a tu puta provincia, toda tu familia es de alla
Que feo es ser sureño provinciano, que en una loma tiene que vivir
Su hermana rebolea las carteras, su mama me lo mama por ahi",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/sureno/,2026-09-01,,Copiado de texto público mediante extracción reproducible,44,aceptado,,No,
CAN0523,CLU019,Millonarios,Sólo te pido un favor,"Sólo te pido un favor,
Queremos otro campeonato,
Te lo pido de corazón,
Quiero salir festejando del estadio.
Por que yo no soy de Nacional,
No soy de Santa Fe,
Yo no quiero perder,
Quiero que millos gane el campeonato
y así salir festejando del estadio.
Por que yo no quiero que perdás,
Yo quiero que luchés,
la vuelta quiero dar,
con 14 estrellas quedaremos
Millos con este campeonato merecemos.
Sólo te pido un favor,
Queremos otro campeonato,
Te lo pido de corazón,
Quiero salir festejando en el estadio.
Por que yo no soy de Nacional,
No soy de Santa Fe,
Yo no quiero perder,
Quiero que Millos gane el campeonato,
Y así salir festejando del estadio.
Por que yo no quiero que perdás,
yo quiero que luchés,
la vuelta quiero dar,
con 14 estrellas quedaremos,
Millos este campeonato merecemos.
Sólo te pido un favor,
Queremos otro campeonato,
te lo pido de corazón,
Quiero salir festejando del estadio.
Por que yo no soy de Nacional,
No soy de Santa Fe,
Yo no quiero perder,
Quiero que Millos gane el campeonato,
Y así salir festejando del estadio.",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/solo-te-pido-un-favor/,2026-09-01,,Copiado de texto público mediante extracción reproducible,186,aceptado,,No,
CAN0524,CLU019,Millonarios,Todas las campañas que viví,"Todas las campañas que vivi
todas las canchas donde te segui
tantos campeonatos que ganamos
cuantas copas levantamos
desde que te conoci.
Siempre te voy a alentar
voy a seguriote por donde vayás
vamos pongan huevos que ganamos
asi todos festejamos
yo la vuelta quiero dar.
Tu me das alegrias
yo te doy a mor
pongan huevos mi millos
quiero verte otra vaz campeon
yo daria mi vida por esta pasion
pongan huevos mi millos
quiero verte otra vaz campeon",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/todas-las-campanas-que-vivi/,2026-09-01,,Copiado de texto público mediante extracción reproducible,80,aceptado,,No,
CAN0525,CLU019,Millonarios,Todos los domingos en la tarde,"Todos los domingos en la tarde
Que voy a la cancha
¡A VER AL MÁS GRANDE!
De la cabeza no me importa lo que digan
Todo el periodismo ni la policía
¡VAMOS LOS MILLOS VAMOS A GANAR!
Que el comando te viene a alentar
Vamos los MILLOS a salir campeón
Que somos los muchachos
¡LOS MUCHACHOS DE MILLOS!",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/todos-los-domingos-en-la-tarde/,2026-09-01,,Copiado de texto público mediante extracción reproducible,58,aceptado,,No,
CAN0526,CLU019,Millonarios,Una vez mas,"Vamos Vamos Los Millos Vamos Vamos A Ganar Una Vez, Te Venimos Alentar
Vamos Vamos Los Millos Vamos Vamos A Ganar Una Vez, Te Venimos Alentar
Vamos Vamos Los Millos Vamos Vamos A Ganar Una Vez, Te Venimos Alentar.",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/una-vez-mas/,2026-09-01,,Copiado de texto público mediante extracción reproducible,39,aceptado,,No,
CAN0527,CLU019,Millonarios,Ya me voy para la cancha,"Ya Me Voy Para La Cancha
Ya Me Voy Para El Nemesio
A Mi No Me Importa nada
Millonarios Yo te Quiero,
Mi Corazón Y Toda Esta Pasión te Quiere ver Campeón
Contigo Festejar 20 Años Muchos Mas
Celebra La Blue Rain Con Fiesta Y Carnaval.",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/ya-me-voy-para-la-cancha/,2026-09-01,,Copiado de texto público mediante extracción reproducible,46,aceptado,,No,
CAN0528,CLU019,Millonarios,Ya vas a ver una banda,"Para salir campeones
hay que poner más huevos, huevos
suda la camiseta
quiero salir primero quiero salir primero...
Ya vas a ver una banda
que es la más grande de todas
que sigue siempre al equipo
yo quiero ganar la copa.....",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/ya-vas-a-ver-una-banda/,2026-09-01,,Copiado de texto público mediante extracción reproducible,41,aceptado,,No,
CAN0529,CLU019,Millonarios,Yo los domingos voy a ver al campeon,"yo los domingos voy a ver al campeon
por que lo llevo en el alma
esta locura que siento por vos no se compara con nada
ganes o pierdas yo te vengo a alentar
millos tu eres mi vida
es la alegria de mi corazon
lo mas grande de esta vida
por que
hoy campeon te vengo a ver y ya no me importa nada
esta tarde embajador no le falles a tu hinchada",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/yo-los-domingos-voy-a-ver-al-campeon/,2026-09-01,,Copiado de texto público mediante extracción reproducible,74,aceptado,,No,
CAN0530,CLU019,Millonarios,Yo me enamore de millonarios,"yo era pequeño me acuerdo bien vi a millonarios y me enamore
desde ese día todos los días yo lo vengo a ver
es una droga es una obsesión es amor puro una religión
azul y blanco esta pintado todo mi corazón
yo me enamore de millonarios me enamore",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/yo-me-enamore-de-millonarios/,2026-09-01,,Copiado de texto público mediante extracción reproducible,49,aceptado,,No,
CAN0531,CLU019,Millonarios,Yo no se lo que he tomado,"Yo no se lo que he tomado
Pero estoy descontrolado
Millonarios como siempre Dejo todo y vengo a verte
Esta locura no entiende de leyes ni policía
Que se mueran esos paisas y la puta guardería
Esta es la barra brava del comando
La que te sigue siempre todo lado
La que lleva en el alma esta pasión
La que te alienta siempre con el corazón",,,,,Barrabrava.net,https://barrabrava.net/millonarios/comandos-azules/letra/yo-no-se-lo-que-he-tomado/,2026-09-01,,Copiado de texto público mediante extracción reproducible,66,aceptado,,No,
CAN0532,CLU019,Millonarios,Yo se muy bien que pasare la vida entera,"Yo se muy bien que pasare la vida entera
siguiendo a Millos en las malas y en las buenas
siempre aletando para que salgas campeón
no como el verde ni los putos del león...
yo no aba/ndono porque no soy provinciano
Soy de la banda del Aguante Bogotano
Yo Soy Blue Rain y no para de Altenrar y en el Nemesio te lo vamos a demostar!!!
Dale Dale Camepon y Dale Campeón Dale Dale Campeón",,,,,Barrabrava.net,https://barrabrava.net/millonarios/blue-rain/letra/yo-se-muy-bien-que-pasare-la-vida-entera/,2026-09-01,,Copiado de texto público mediante extracción reproducible,76,aceptado,,No,
CAN0533,CLU019,Millonarios FC,Azules Somos los Duros,"Azules somos los duros, Aquí estamos y no nos vamos, A 5 amigos los tiene presos, Y no los pueden, y no los pueden controlar… Yo soy de millos que puteria, Por eso canto de corazón, Al mas veces campeón. No soy del verde no soy del rojo Uno es muy marica muy marica Muy guevo MUY GUEVON Y ya lo ve, y ya lo ve, Esto es pal rojo que es marica y no nos cree, Y ya lo ve, y ya lo ve, Esto es pal rojo que nos mira por tv…",,,,,FanChants,https://www.fanchants.com/es/football-songs/millonarios-futbol-club-chants/blues-we-are-tough-ones/,2026-09-01,2012,Copiado de texto público mediante extracción reproducible,94,aceptado,,No,
CAN0534,CLU019,Millonarios FC,Cada Vez Te Quiero Mas,"Vamos vamos Millonarios,
Vamos a ganar,
Que esta hinchada no deja de alentar,
Yo te sigo a todas partes donde vas,
Cada vez te quiero mas...",,,,,FanChants,https://www.fanchants.com/es/football-songs/millonarios-futbol-club-chants/millionarios-chant-9-mfc/,2026-09-01,2013,Copiado de texto público mediante extracción reproducible,26,aceptado,,No,
CAN0535,CLU019,Millonarios FC,Dale Dale Millonarios,"Dale Dale Dale Dale Millonarios,
Dale Dale Dale Dale Embajador...

(Repite)",,,,,FanChants,https://www.fanchants.com/es/football-songs/millonarios-futbol-club-chants/come-come-millonarios-mfc/,2026-09-01,2013,Copiado de texto público mediante extracción reproducible,11,aceptado,,No,
